link_id,road_name,max_spd,rd_rank_h,rd_type_h,rest_veh_h,rest_w,rest_h,remark,coordinates
2450072600,성복1로164번길,50,시·군도,일반도로,모두통행가능,0,0,,"[127.064087756584, 37.317803512315]; [127.063133415425, 37.3174355745171]; [127.062248469143, 37.3169239668453]"
2450071000,성복1로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.068457318961, 37.3162038873933]; [127.069361352207, 37.3159182545812]"
2450068200,성복2로78번길,30,시·군도,일반도로,모두통행가능,0,0,,"[127.077084078876, 37.3192323879303]; [127.077078985876, 37.319200930703]; [127.077042173957, 37.3190368683582]; [127.077083111129, 37.3189419313282]; [127.077148172603, 37.3188740870534]; [127.078234642403, 37.3185439936935]; [127.078310485164, 37.3184648994506]; [127.078396704384, 37.3182649624626]; [127.078036936135, 37.3168222096542]"
2450062601,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.079477427956, 37.3139165214843]; [127.079561672213, 37.3138307674045]"
2450041601,-,60,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[127.079561672213, 37.3138307674045]; [127.079667662796, 37.3138977412353]"
2450061301,성복2로,60,시·군도,일반도로,모두통행가능,0,0,,"[127.079667662796, 37.3138977412353]; [127.079590272185, 37.3139758746515]"
2450041501,-,60,시·군도,일반도로,모두통행가능,0,0,도로명없음,"[127.079590272185, 37.3139758746515]; [127.079477427956, 37.3139165214843]"
2030067900,도마치로,50,시·군도,터널,모두통행가능,0,0,,"[127.057010550751, 37.3180748255453]; [127.05675091511, 37.317177695134]; [127.056646312803, 37.3165190704849]; [127.056268716196, 37.3140690003368]"
2450068100,성복2로78번길,30,시·군도,일반도로,모두통행가능,0,0,,"[127.077856082393, 37.3155432934719]; [127.078169705349, 37.31680109106]"
2450042300,도마치로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.057357764872, 37.3190285878645]; [127.057150477664, 37.3191827192847]; [127.057057147245, 37.3192656413959]; [127.057019547808, 37.3193157578895]; [127.056988026841, 37.3193851193233]; [127.056980410016, 37.3194640591999]"
2450043100,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.058182729985, 37.3190484884464]; [127.05809353296, 37.3192070538074]; [127.057988788622, 37.3193751830923]; [127.057830534599, 37.3194911839163]; [127.056832747061, 37.3195871694529]"
2450062600,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.077690061764, 37.3154383292759]; [127.077649639818, 37.315292874835]; [127.077797904365, 37.3150289177156]; [127.078097553578, 37.3149225208484]; [127.078395394185, 37.3148167091902]; [127.078716186323, 37.3146349270352]; [127.079155573271, 37.3143071647663]; [127.079477427956, 37.3139165214843]"
2450067800,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.0777186924, 37.3155459322824]; [127.076963766781, 37.3155604623916]; [127.076852954446, 37.3155240875807]; [127.076768823015, 37.3154556075768]"
2450062500,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.079590272185, 37.3139758746515]; [127.07925977815, 37.3143773792949]; [127.078801938386, 37.3147189067211]; [127.078462730279, 37.3149111244814]; [127.078152570355, 37.3150213126577]; [127.077900220257, 37.3151109156963]; [127.077784485487, 37.3153169592194]; [127.077825127853, 37.3154357267318]"
2450059000,성복1로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.076858163449, 37.3109317535083]; [127.076320230005, 37.3111413765022]; [127.075876387907, 37.3114344113551]"
2450071100,성복1로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.06845665767, 37.3164224296777]; [127.06811883801, 37.3165369855626]; [127.067908216502, 37.3165912254214]; [127.067655000398, 37.3166296057321]"
2450073002,성복2로,30,시·군도,일반도로,모두통행가능,0,0,,"[127.065671681722, 37.3191447633092]; [127.065786988821, 37.31908120047]"
2450071300,효자길,30,시·군도,일반도로,모두통행가능,0,0,,"[127.06855062991, 37.3163922842199]; [127.068999685488, 37.3170160375586]"
